dateTime,separation (km)
2016-11-09 00:00:00,2871.487293147742
2016-11-10 00:00:00,2955.449822329495
2016-11-11 00:00:00,3037.038729948746
2016-11-12 00:00:00,3059.059966664026
2016-11-13 00:00:00,3022.141700609875
2016-11-14 00:00:00,2951.3601383336018
2016-11-15 00:00:00,2912.414930603861
2016-11-16 00:00:00,2928.1758684625847
2016-11-17 00:00:00,2986.751550537714
2016-11-18 00:00:00,3067.4259754279274
2016-11-19 00:00:00,3102.3903111495406
2016-11-20 00:00:00,3078.1384870467555
2016-11-21 00:00:00,3026.462746734064
2016-11-22 00:00:00,2981.6441212708
2016-11-23 00:00:00,2989.22885940413
2016-11-24 00:00:00,3037.05320015485
2016-11-25 00:00:00,3098.9909295202756
2016-11-26 00:00:00,3141.9296430981626
2016-11-27 00:00:00,3126.3708810891058
2016-11-28 00:00:00,3085.1198054345346
2016-11-29 00:00:00,3049.455140728395
2016-11-30 00:00:00,3051.1973696963178
2016-12-01 00:00:00,3095.6970903248744
2016-12-02 00:00:00,3144.321600106737
2016-12-03 00:00:00,3179.197041875078
2016-12-04 00:00:00,3169.9960325093475
2016-12-05 00:00:00,3130.337482716596
2016-12-06 00:00:00,3108.004528074131
2016-12-07 00:00:00,3111.623093339852
2016-12-08 00:00:00,3155.173241473258
2016-12-09 00:00:00,3203.9182713985942
2016-12-10 00:00:00,3221.055568910199
2016-12-11 00:00:00,3210.3341191435934
2016-12-12 00:00:00,3171.46097482217
2016-12-13 00:00:00,3151.270582078969
2016-12-14 00:00:00,3170.0440374533687
2016-12-15 00:00:00,3214.0632990631175
2016-12-16 00:00:00,3266.9776361509103
2016-12-17 00:00:00,3277.0294749923105
2016-12-18 00:00:00,3249.348411759252
2016-12-19 00:00:00,3209.51958764382
2016-12-20 00:00:00,3187.160286745215
2016-12-21 00:00:00,3216.0385511116187
2016-12-22 00:00:00,3273.632997973463
2016-12-23 00:00:00,3328.5859564042
2016-12-24 00:00:00,3341.584914086181
2016-12-25 00:00:00,3295.725583065568
2016-12-26 00:00:00,3246.2957740642655
2016-12-27 00:00:00,3221.924831992633
2016-12-28 00:00:00,3252.5921722558323
2016-12-29 00:00:00,3328.248688862273
2016-12-30 00:00:00,3392.5141172517992
2016-12-31 00:00:00,3408.09998620274
2017-01-01 00:00:00,3351.9026387414806
2017-01-02 00:00:00,3281.0985975775498
2017-01-03 00:00:00,3254.5262032449536
2017-01-04 00:00:00,3285.5884168845623
2017-01-05 00:00:00,3375.771222386452
2017-01-06 00:00:00,3455.611219931836
2017-01-07 00:00:00,3472.896870858796
2017-01-08 00:00:00,3414.1523119998924
2017-01-09 00:00:00,3323.8163446109465
2017-01-10 00:00:00,3287.8999109999177
2017-01-11 00:00:00,3322.0468325889983
2017-01-12 00:00:00,3417.9215066506604
2017-01-13 00:00:00,3517.922168104736
2017-01-14 00:00:00,3537.89553891109
2017-01-15 00:00:00,3474.3093328118966
2017-01-16 00:00:00,3369.5437858396426
2017-01-17 00:00:00,3342.2362685625894
2017-01-18 00:00:00,3361.3880010574544
2017-01-19 00:00:00,3462.8093235843066
2017-01-20 00:00:00,3577.117527055594
2017-01-21 00:00:00,3608.0184800419884
2017-01-22 00:00:00,3542.342354541581
2017-01-23 00:00:00,3434.4456678729434
2017-01-24 00:00:00,3367.242929710479
2017-01-25 00:00:00,3405.1113653810085
2017-01-26 00:00:00,3512.3758362859558
2017-01-27 00:00:00,3633.608475569503
2017-01-28 00:00:00,3677.089557196567
2017-01-29 00:00:00,3606.787549590814
2017-01-30 00:00:00,3495.1933282155032
2017-01-31 00:00:00,3420.7233031690257
2017-02-01 00:00:00,3452.488720935888
2017-02-02 00:00:00,3565.770030016641
2017-02-03 00:00:00,3689.8335419396612
2017-02-04 00:00:00,3740.299261540296
2017-02-05 00:00:00,3668.9036209692
2017-02-06 00:00:00,3556.391374106835
2017-02-07 00:00:00,3481.735183646076
2017-02-08 00:00:00,3505.748737772814
2017-02-09 00:00:00,3623.9449698254416
2017-02-10 00:00:00,3746.6868794514935
2017-02-11 00:00:00,3797.493198032483
2017-02-12 00:00:00,3728.9798697737006
2017-02-13 00:00:00,3616.1249610162754
2017-02-14 00:00:00,3547.8041714266433
2017-02-15 00:00:00,3568.1235710701458
2017-02-16 00:00:00,3683.350446439651
2017-02-17 00:00:00,3803.210770312423
2017-02-18 00:00:00,3848.704519782258
2017-02-19 00:00:00,3784.28596511747
2017-02-20 00:00:00,3676.0420196792406
2017-02-21 00:00:00,3616.6937500900167
2017-02-22 00:00:00,3637.7885741766067
2017-02-23 00:00:00,3746.177419174844
2017-02-24 00:00:00,3860.041756616849
2017-02-25 00:00:00,3893.970705992294
2017-02-26 00:00:00,3836.2611825365025
2017-02-27 00:00:00,3735.5843065144577
2017-02-28 00:00:00,3686.9510966933726
2017-03-01 00:00:00,3714.522438807133
2017-03-02 00:00:00,3810.0718431117766
2017-03-03 00:00:00,3913.8008678527563
2017-03-04 00:00:00,3934.1164891702574
2017-03-05 00:00:00,3878.9397939217333
2017-03-06 00:00:00,3793.1661082291876
2017-03-07 00:00:00,3758.0653609603605
2017-03-08 00:00:00,3797.1426975110694
2017-03-09 00:00:00,3881.2739519352767
2017-03-10 00:00:00,3964.474124951373
2017-03-11 00:00:00,3969.403514758885
2017-03-12 00:00:00,3915.8975718980946
2017-03-13 00:00:00,3851.2570157258565
2017-03-14 00:00:00,3833.009401789354
2017-03-15 00:00:00,3881.626327385537
2017-03-16 00:00:00,3954.6614388020835
2017-03-17 00:00:00,4013.5014858471877
2017-03-18 00:00:00,4002.197225968739
2017-03-19 00:00:00,3948.958995708347
2017-03-20 00:00:00,3907.6934268884947
2017-03-21 00:00:00,3910.2785150290993
2017-03-22 00:00:00,3968.787938386005
2017-03-23 00:00:00,4028.849998060255
2017-03-24 00:00:00,4056.9596578312057
2017-03-25 00:00:00,4030.3923765862946
2017-03-26 00:00:00,3980.453443732476
2017-03-27 00:00:00,3964.1585763217963
2017-03-28 00:00:00,3991.099599237959
2017-03-29 00:00:00,4056.8613429267725
2017-03-30 00:00:00,4099.347095911074
2017-03-31 00:00:00,4095.429541510274
2017-04-01 00:00:00,4054.4929356849116
2017-04-02 00:00:00,4011.624658924399
2017-04-03 00:00:00,4022.263500518957
2017-04-04 00:00:00,4074.952348475494
2017-04-05 00:00:00,4144.660963185199
2017-04-06 00:00:00,4167.772542855338
2017-04-07 00:00:00,4128.6324728901545
2017-04-08 00:00:00,4075.1473795026295
2017-04-09 00:00:00,4044.8852136018722
2017-04-10 00:00:00,4084.941646210454
2017-04-11 00:00:00,4162.861154374488
2017-04-12 00:00:00,4230.302250039489
2017-04-13 00:00:00,4227.991972217858
2017-04-14 00:00:00,4156.529481266356
2017-04-15 00:00:00,4094.61366664731
2017-04-16 00:00:00,4083.4750792156965
2017-04-17 00:00:00,4153.743519615253
2017-04-18 00:00:00,4253.982485051949
2017-04-19 00:00:00,4310.880380005483
2017-04-20 00:00:00,4277.675366231798
2017-04-21 00:00:00,4178.689333895006
2017-04-22 00:00:00,4116.438381871672
2017-04-23 00:00:00,4131.240287251882
2017-04-24 00:00:00,4231.91987198515
2017-04-25 00:00:00,4347.234692676299
2017-04-26 00:00:00,4383.107047456065
2017-04-27 00:00:00,4314.321584294847
2017-04-28 00:00:00,4195.830970859693
2017-04-29 00:00:00,4145.5032919320465
2017-04-30 00:00:00,4194.267578308414
2017-05-01 00:00:00,4324.298761151457
2017-05-02 00:00:00,4441.6401179714985
2017-05-03 00:00:00,4444.0524733307
2017-05-04 00:00:00,4339.414269615367
2017-05-05 00:00:00,4214.81359232876
2017-05-06 00:00:00,4190.204295141699
2017-05-07 00:00:00,4277.09606792747
2017-05-08 00:00:00,4429.169936929901
2017-05-09 00:00:00,4530.288025218624
2017-05-10 00:00:00,4489.385463273866
2017-05-11 00:00:00,4357.529486348768
2017-05-12 00:00:00,4242.4972115415085
2017-05-13 00:00:00,4252.70480145729
2017-05-14 00:00:00,4376.187024539389
2017-05-15 00:00:00,4535.539279790321
2017-05-16 00:00:00,4603.827132604071
2017-05-17 00:00:00,4518.69966063217
2017-05-18 00:00:00,4373.494055005061
2017-05-19 00:00:00,4283.2184928119
2017-05-20 00:00:00,4334.344711830925
2017-05-21 00:00:00,4486.320584817701
2017-05-22 00:00:00,4634.831038268802
2017-05-23 00:00:00,4655.9769312358785
2017-05-24 00:00:00,4533.296245526005
2017-05-25 00:00:00,4393.620035352953
2017-05-26 00:00:00,4341.17294817464
2017-05-27 00:00:00,4434.657050530909
2017-05-28 00:00:00,4600.757462317147
2017-05-29 00:00:00,4717.841134665881
2017-05-30 00:00:00,4684.984593129562
2017-05-31 00:00:00,4541.819687363479
2017-06-01 00:00:00,4425.274959077436
2017-06-02 00:00:00,4419.073881839122
2017-06-03 00:00:00,4549.401999651581
2017-06-04 00:00:00,4708.137379872486
2017-06-05 00:00:00,4776.630015421656
2017-06-06 00:00:00,4696.108854803118
2017-06-07 00:00:00,4552.423957125478
2017-06-08 00:00:00,4476.772732705855
2017-06-09 00:00:00,4519.745311015745
2017-06-10 00:00:00,4669.088309394815
2017-06-11 00:00:00,4797.44885909917
2017-06-12 00:00:00,4808.242244652392
2017-06-13 00:00:00,4697.6146832864215
2017-06-14 00:00:00,4578.20213927662
2017-06-15 00:00:00,4551.873162207444
2017-06-16 00:00:00,4634.788148104613
2017-06-17 00:00:00,4780.8903356106
2017-06-18 00:00:00,4859.2676176527575
2017-06-19 00:00:00,4819.5913657915835
2017-06-20 00:00:00,4703.734413470533
2017-06-21 00:00:00,4626.3871795985415
2017-06-22 00:00:00,4649.634454432471
2017-06-23 00:00:00,4754.555364049964
2017-06-24 00:00:00,4871.828081253278
2017-06-25 00:00:00,4890.860068595748
2017-06-26 00:00:00,4819.270384149377
2017-06-27 00:00:00,4725.624620635674
2017-06-28 00:00:00,4700.7356500278565
2017-06-29 00:00:00,4762.871994816671
2017-06-30 00:00:00,4864.701077297928
2017-07-01 00:00:00,4932.581087825483
2017-07-02 00:00:00,4900.193322763866
2017-07-03 00:00:00,4824.364794994351
2017-07-04 00:00:00,4772.4878642652175
2017-07-05 00:00:00,4799.6447194426355
2017-07-06 00:00:00,4879.948711679371
2017-07-07 00:00:00,4951.528372771033
2017-07-08 00:00:00,4962.0358051787625
2017-07-09 00:00:00,4900.507353329558
2017-07-10 00:00:00,4847.804157848465
2017-07-11 00:00:00,4848.52494414745
2017-07-12 00:00:00,4915.766961067624
2017-07-13 00:00:00,4985.541792373131
2017-07-14 00:00:00,5006.779200181417
2017-07-15 00:00:00,4968.493631873426
2017-07-16 00:00:00,4907.596682204363
2017-07-17 00:00:00,4899.4920961594
2017-07-18 00:00:00,4950.23668933009
2017-07-19 00:00:00,5032.713259946075
2017-07-20 00:00:00,5064.924630313095
2017-07-21 00:00:00,5030.294036084386
2017-07-22 00:00:00,4966.868800037793
2017-07-23 00:00:00,4936.27205036344
2017-07-24 00:00:00,4983.88690652672
2017-07-25 00:00:00,5072.52171870244
2017-07-26 00:00:00,5138.4776727470235
2017-07-27 00:00:00,5110.000299912277
2017-07-28 00:00:00,5030.853417109617
2017-07-29 00:00:00,4973.334462741624
2017-07-30 00:00:00,4996.577061557762
2017-07-31 00:00:00,5096.229303390313
2017-08-01 00:00:00,5193.689612116238
2017-08-02 00:00:00,5208.825081310758
2017-08-03 00:00:00,5118.948323133178
2017-08-04 00:00:00,5025.1458569952065
2017-08-05 00:00:00,5006.417696832169
2017-08-06 00:00:00,5093.616471087619
2017-08-07 00:00:00,5225.6717107258755
2017-08-08 00:00:00,5291.685795058408
2017-08-09 00:00:00,5234.614684039995
2017-08-10 00:00:00,5103.3316624001245
2017-08-11 00:00:00,5031.344811135479
2017-08-12 00:00:00,5072.942237192033
2017-08-13 00:00:00,5216.856631753737
2017-08-14 00:00:00,5345.774590959581
2017-08-15 00:00:00,5347.8189941567825
2017-08-16 00:00:00,5220.434629098726
2017-08-17 00:00:00,5084.2586389315775
2017-08-18 00:00:00,5067.318227779978
2017-08-19 00:00:00,5178.905102183851
2017-08-20 00:00:00,5350.954276044826
2017-08-21 00:00:00,5433.6220270163085
2017-08-22 00:00:00,5354.312540434839
2017-08-23 00:00:00,5183.948820961115
2017-08-24 00:00:00,5085.942360319621
2017-08-25 00:00:00,5145.756749174462
2017-08-26 00:00:00,5315.0844774360785
2017-08-27 00:00:00,5471.670890044789
2017-08-28 00:00:00,5469.2776131100845
2017-08-29 00:00:00,5318.114954673541
2017-08-30 00:00:00,5154.575759208965
2017-08-31 00:00:00,5131.585881130928
2017-09-01 00:00:00,5266.579231733956
2017-09-02 00:00:00,5460.930769400252
2017-09-03 00:00:00,5551.078849732518
2017-09-04 00:00:00,5450.494270367142
2017-09-05 00:00:00,5268.301052339615
2017-09-06 00:00:00,5160.719234711388
2017-09-07 00:00:00,5228.844382682671
2017-09-08 00:00:00,5416.854113631735
2017-09-09 00:00:00,5580.50363060087
2017-09-10 00:00:00,5564.42360722706
2017-09-11 00:00:00,5393.830253899442
2017-09-12 00:00:00,5234.3001712841515
2017-09-13 00:00:00,5219.716875722388
2017-09-14 00:00:00,5372.683322981587
2017-09-15 00:00:00,5563.9346916064305
2017-09-16 00:00:00,5634.802422115383
2017-09-17 00:00:00,5515.900668188232
2017-09-18 00:00:00,5337.089622338241
2017-09-19 00:00:00,5251.933667831255
2017-09-20 00:00:00,5336.685271887243
2017-09-21 00:00:00,5531.750342480139
2017-09-22 00:00:00,5661.566337165352
2017-09-23 00:00:00,5615.873489627657
2017-09-24 00:00:00,5447.486145933742
2017-09-25 00:00:00,5323.168620245459
2017-09-26 00:00:00,5337.485749530184
2017-09-27 00:00:00,5494.700520587166
2017-09-28 00:00:00,5658.305074168511
2017-09-29 00:00:00,5684.598017167547
2017-09-30 00:00:00,5555.925666240422
2017-10-01 00:00:00,5407.48554235124
2017-10-02 00:00:00,5373.12234081016
2017-10-03 00:00:00,5476.231692993046
2017-10-04 00:00:00,5642.601507487656
2017-10-05 00:00:00,5712.992004949547
2017-10-06 00:00:00,5636.366016568785
2017-10-07 00:00:00,5496.1227767895425
2017-10-08 00:00:00,5429.235415901985
2017-10-09 00:00:00,5483.722035237763
2017-10-10 00:00:00,5623.735584093837
2017-10-11 00:00:00,5726.5410810799185
2017-10-12 00:00:00,5691.870195453021
2017-10-13 00:00:00,5576.177231285486
2017-10-14 00:00:00,5492.9471392400665
2017-10-15 00:00:00,5521.090956082329
2017-10-16 00:00:00,5626.377920719946
2017-10-17 00:00:00,5728.589726115873
2017-10-18 00:00:00,5725.533857207295
2017-10-19 00:00:00,5637.078847175995
2017-10-20 00:00:00,5556.408390893409
2017-10-21 00:00:00,5562.096264927709
2017-10-22 00:00:00,5648.1163561418925
2017-10-23 00:00:00,5736.490849140111
2017-10-24 00:00:00,5750.251310253457
2017-10-25 00:00:00,5675.252951025749
2017-10-26 00:00:00,5606.092758837998
2017-10-27 00:00:00,5608.856398427816
2017-10-28 00:00:00,5688.553156883915
2017-10-29 00:00:00,5761.7583564361885
2017-10-30 00:00:00,5769.93389479162
2017-10-31 00:00:00,5706.054782072231
2017-11-01 00:00:00,5645.0739325820605
2017-11-02 00:00:00,5653.550640946913
2017-11-03 00:00:00,5728.402657246474
2017-11-04 00:00:00,5803.143413461228
2017-11-05 00:00:00,5800.867501691199
2017-11-06 00:00:00,5733.412794470024
2017-11-07 00:00:00,5664.551635691716
2017-11-08 00:00:00,5679.85768444182
2017-11-09 00:00:00,5769.029766868507
2017-11-10 00:00:00,5856.240446804247
2017-11-11 00:00:00,5844.298424351033
2017-11-12 00:00:00,5759.7462735646395
2017-11-13 00:00:00,5684.964379464131
2017-11-14 00:00:00,5699.3103310095385
2017-11-15 00:00:00,5802.595085290879
2017-11-16 00:00:00,5905.408488311408
2017-11-17 00:00:00,5906.229232406197
2017-11-18 00:00:00,5798.877095724942
2017-11-19 00:00:00,5702.516894789187
2017-11-20 00:00:00,5703.166724126998
2017-11-21 00:00:00,5819.632341010037
2017-11-22 00:00:00,5951.03023051765
2017-11-23 00:00:00,5972.980516931572
2017-11-24 00:00:00,5851.265579056411
2017-11-25 00:00:00,5720.873639990711
2017-11-26 00:00:00,5706.353771017793
2017-11-27 00:00:00,5828.40409918544
2017-11-28 00:00:00,5989.736195553972
2017-11-29 00:00:00,6035.45929866266
2017-11-30 00:00:00,5916.779214820643
2017-12-01 00:00:00,5753.403506726549
2017-12-02 00:00:00,5711.565346884115
2017-12-03 00:00:00,5823.703729757157
2017-12-04 00:00:00,6009.978931333029
2017-12-05 00:00:00,6094.331362181027
2017-12-06 00:00:00,5990.295119150922
2017-12-07 00:00:00,5799.294709686461
2017-12-08 00:00:00,5719.099619550944
2017-12-09 00:00:00,5818.168384307216
2017-12-10 00:00:00,6023.47884802312
2017-12-11 00:00:00,6146.748299915729
2017-12-12 00:00:00,6061.3232216108445
2017-12-13 00:00:00,5857.7218818544725
2017-12-14 00:00:00,5737.465851101918
2017-12-15 00:00:00,5814.098220928052
2017-12-16 00:00:00,6019.792088103943
2017-12-17 00:00:00,6179.564973601986
2017-12-18 00:00:00,6128.432531848438
2017-12-19 00:00:00,5926.458660340644
2017-12-20 00:00:00,5770.925376035612
2017-12-21 00:00:00,5812.753515962313
2017-12-22 00:00:00,6014.836537093111
2017-12-23 00:00:00,6205.526375182276
2017-12-24 00:00:00,6191.748128151191
2017-12-25 00:00:00,5993.831603764007
2017-12-26 00:00:00,5813.379656246915
2017-12-27 00:00:00,5817.5955111970825
2017-12-28 00:00:00,6009.8688083095185
2017-12-29 00:00:00,6215.842613375522
2017-12-30 00:00:00,6239.0400800553425
2017-12-31 00:00:00,6060.266063541367
2018-01-01 00:00:00,5870.106596297931
2018-01-02 00:00:00,5839.869720127727
2018-01-03 00:00:00,6005.863083756634
2018-01-04 00:00:00,6218.808626737453
2018-01-05 00:00:00,6274.490583383164
2018-01-06 00:00:00,6122.4450653522745
2018-01-07 00:00:00,5928.494076612501
2018-01-08 00:00:00,5869.013724629302
2018-01-09 00:00:00,6005.306977877462
2018-01-10 00:00:00,6219.565933105695
2018-01-11 00:00:00,6301.864612715652
2018-01-12 00:00:00,6178.8529892105
2018-01-13 00:00:00,5987.211031932979
2018-01-14 00:00:00,5913.259395247376
2018-01-15 00:00:00,6019.1306402671835
2018-01-16 00:00:00,6220.333782540786
2018-01-17 00:00:00,6312.778141232409
2018-01-18 00:00:00,6217.1926287309825
2018-01-19 00:00:00,6043.928520243351
2018-01-20 00:00:00,5965.094936071423
2018-01-21 00:00:00,6044.884488044806
2018-01-22 00:00:00,6221.674918697421
2018-01-23 00:00:00,6320.625869900942
2018-01-24 00:00:00,6250.114601191487
2018-01-25 00:00:00,6096.83558417224
2018-01-26 00:00:00,6017.563919475256
2018-01-27 00:00:00,6078.638877589549
2018-01-28 00:00:00,6229.666954596011
2018-01-29 00:00:00,6325.953171515039
2018-01-30 00:00:00,6269.916593920243
2018-01-31 00:00:00,6139.108682834158
2018-02-01 00:00:00,6069.282562678615
2018-02-02 00:00:00,6126.685488748112
2018-02-03 00:00:00,6254.046841991019
2018-02-04 00:00:00,6331.224794893684
2018-02-05 00:00:00,6278.2512136428595
2018-02-06 00:00:00,6168.9568803278335
2018-02-07 00:00:00,6120.19852673727
2018-02-08 00:00:00,6179.162174337458
2018-02-09 00:00:00,6284.179594717088
2018-02-10 00:00:00,6336.088599877109
2018-02-11 00:00:00,6283.787444886942
2018-02-12 00:00:00,6195.289206188873
2018-02-13 00:00:00,6168.392989819526
2018-02-14 00:00:00,6232.637971974558
2018-02-15 00:00:00,6321.801716397959
2018-02-16 00:00:00,6345.64566957156
2018-02-17 00:00:00,6287.4356502300325
2018-02-18 00:00:00,6209.328396241146
2018-02-19 00:00:00,6205.8037575461285
2018-02-20 00:00:00,6286.308849311259
2018-02-21 00:00:00,6371.8095360619955
2018-02-22 00:00:00,6368.905759477144
2018-02-23 00:00:00,6287.131768089352
2018-02-24 00:00:00,6213.233289419669
2018-02-25 00:00:00,6235.664214554903
2018-02-26 00:00:00,6340.360420544937
2018-02-27 00:00:00,6425.200083784836
2018-02-28 00:00:00,6394.461808077789
2018-03-01 00:00:00,6287.096810968874
2018-03-02 00:00:00,6216.234238273487
2018-03-03 00:00:00,6262.605470763569
2018-03-04 00:00:00,6391.097204652818
2018-03-05 00:00:00,6477.790229402427
2018-03-06 00:00:00,6423.15662388496
2018-03-07 00:00:00,6288.949374385992
2018-03-08 00:00:00,6218.267294356717
2018-03-09 00:00:00,6281.336539589561
2018-03-10 00:00:00,6434.454997524069
2018-03-11 00:00:00,6530.4861213973545
2018-03-12 00:00:00,6462.588741412226
2018-03-13 00:00:00,6300.656376628457
2018-03-14 00:00:00,6218.783279716205
2018-03-15 00:00:00,6294.250067007007
2018-03-16 00:00:00,6471.320835862479
2018-03-17 00:00:00,6582.242644647048
2018-03-18 00:00:00,6503.932712565377
2018-03-19 00:00:00,6316.806507435469
2018-03-20 00:00:00,6221.029253054826
2018-03-21 00:00:00,6305.763146583629
2018-03-22 00:00:00,6507.112986823433
2018-03-23 00:00:00,6632.458030924378
2018-03-24 00:00:00,6543.248873440774
2018-03-25 00:00:00,6332.959567889735
2018-03-26 00:00:00,6223.461981750117
2018-03-27 00:00:00,6319.708937646703
2018-03-28 00:00:00,6540.672904140164
2018-03-29 00:00:00,6676.639775765142
2018-03-30 00:00:00,6579.440326011727
2018-03-31 00:00:00,6353.878298309921
2018-04-01 00:00:00,6233.4392713284515
2018-04-02 00:00:00,6334.428550220192
2018-04-03 00:00:00,6566.117284185134
2018-04-04 00:00:00,6710.701630467066
2018-04-05 00:00:00,6613.063829751862
2018-04-06 00:00:00,6380.968445357321
2018-04-07 00:00:00,6251.742376364102
2018-04-08 00:00:00,6352.370785780312
2018-04-09 00:00:00,6590.437462977513
2018-04-10 00:00:00,6739.550781754797
2018-04-11 00:00:00,6642.781485720902
2018-04-12 00:00:00,6407.479586238932
2018-04-13 00:00:00,6273.839441969963
2018-04-14 00:00:00,6372.895355133461
2018-04-15 00:00:00,6615.03972291397
2018-04-16 00:00:00,6766.27690346318
2018-04-17 00:00:00,6667.669908631851
2018-04-18 00:00:00,6433.081739240795
2018-04-19 00:00:00,6299.690339623244
2018-04-20 00:00:00,6397.557232690784
2018-04-21 00:00:00,6640.587408395092
2018-04-22 00:00:00,6787.836645335436
2018-04-23 00:00:00,6686.420308059756
2018-04-24 00:00:00,6456.579148426571
2018-04-25 00:00:00,6332.953528773251
2018-04-26 00:00:00,6432.385621607924
2018-04-27 00:00:00,6667.365556793024
2018-04-28 00:00:00,6799.794807128585
2018-04-29 00:00:00,6693.735596209112
2018-04-30 00:00:00,6478.67288446262
2018-05-01 00:00:00,6373.669506015071
2018-05-02 00:00:00,6475.817144375295
2018-05-03 00:00:00,6693.878504795489
2018-05-04 00:00:00,6803.2908526177525
2018-05-05 00:00:00,6694.797751325295
2018-05-06 00:00:00,6500.789527774726
2018-05-07 00:00:00,6418.305683832314
2018-05-08 00:00:00,6523.522436175813
2018-05-09 00:00:00,6718.9937117109985
2018-05-10 00:00:00,6802.826853078965
2018-05-11 00:00:00,6691.550372817244
2018-05-12 00:00:00,6523.401482646362
2018-05-13 00:00:00,6468.18588743591
2018-05-14 00:00:00,6573.82372020357
2018-05-15 00:00:00,6743.05169469765
2018-05-16 00:00:00,6796.672055639007
2018-05-17 00:00:00,6685.299561297674
2018-05-18 00:00:00,6546.556500285256
2018-05-19 00:00:00,6521.919621025435
2018-05-20 00:00:00,6628.542680242326
2018-05-21 00:00:00,6764.2183471611
2018-05-22 00:00:00,6785.250984485583
2018-05-23 00:00:00,6676.990816373356
2018-05-24 00:00:00,6572.996858113059
2018-05-25 00:00:00,6579.3400618521055
2018-05-26 00:00:00,6684.879876778751
2018-05-27 00:00:00,6782.709602173737
2018-05-28 00:00:00,6769.450848049138
2018-05-29 00:00:00,6667.727653340799
2018-05-30 00:00:00,6601.523309743381
2018-05-31 00:00:00,6641.620440079074
2018-06-01 00:00:00,6743.011945377252
2018-06-02 00:00:00,6798.465369883085
2018-06-03 00:00:00,6749.77830257456
2018-06-04 00:00:00,6656.86127911629
2018-06-05 00:00:00,6632.739589164156
2018-06-06 00:00:00,6707.367531855574
2018-06-07 00:00:00,6799.941493089588
2018-06-08 00:00:00,6809.311018460921
2018-06-09 00:00:00,6726.545071226889
2018-06-10 00:00:00,6649.715245128371
2018-06-11 00:00:00,6669.174444952105
2018-06-12 00:00:00,6775.398312615568
2018-06-13 00:00:00,6852.927547873089
2018-06-14 00:00:00,6812.912383416043
2018-06-15 00:00:00,6703.385318359384
2018-06-16 00:00:00,6647.236034894103
2018-06-17 00:00:00,6711.923606246592
2018-06-18 00:00:00,6844.463350127403
2018-06-19 00:00:00,6897.8427585675845
2018-06-20 00:00:00,6810.367472590497
2018-06-21 00:00:00,6680.575540931804
2018-06-22 00:00:00,6651.565029026754
2018-06-23 00:00:00,6761.160539433781
2018-06-24 00:00:00,6912.018851737633
2018-06-25 00:00:00,6936.101766524451
2018-06-26 00:00:00,6801.219689303677
2018-06-27 00:00:00,6660.807931563462
2018-06-28 00:00:00,6663.475499545631
2018-06-29 00:00:00,6816.328764039824
2018-06-30 00:00:00,6976.755036259296
2018-07-01 00:00:00,6964.196161687398
2018-07-02 00:00:00,6787.122802891988
2018-07-03 00:00:00,6644.0409731972295
2018-07-04 00:00:00,6684.349351255722
2018-07-05 00:00:00,6875.330121135231
2018-07-06 00:00:00,7035.584511019167
2018-07-07 00:00:00,6981.707321856022
2018-07-08 00:00:00,6770.8707270631985
2018-07-09 00:00:00,6635.046051700203
2018-07-10 00:00:00,6713.785855354349
2018-07-11 00:00:00,6936.9216936512585
2018-07-12 00:00:00,7085.461861142989
2018-07-13 00:00:00,6989.067980306317
2018-07-14 00:00:00,6753.415839838399
2018-07-15 00:00:00,6634.177442403298
2018-07-16 00:00:00,6752.080952054665
2018-07-17 00:00:00,6997.57770854354
2018-07-18 00:00:00,7124.217486589916
2018-07-19 00:00:00,6986.237731261273
2018-07-20 00:00:00,6739.038550014444
2018-07-21 00:00:00,6646.08973327776
2018-07-22 00:00:00,6799.436772008469
2018-07-23 00:00:00,7056.014925378279
2018-07-24 00:00:00,7149.659511546123
2018-07-25 00:00:00,6976.291329663426
2018-07-26 00:00:00,6728.765499685786
2018-07-27 00:00:00,6667.91166447413
2018-07-28 00:00:00,6853.76522148074
2018-07-29 00:00:00,7108.722091235996
2018-07-30 00:00:00,7161.95792870037
2018-07-31 00:00:00,6959.45089816096
2018-08-01 00:00:00,6725.950609004334
2018-08-02 00:00:00,6703.475037252764
2018-08-03 00:00:00,6913.905351323227
2018-08-04 00:00:00,7153.423469258711
2018-08-05 00:00:00,7161.3431133519125
2018-08-06 00:00:00,6939.967010073922
2018-08-07 00:00:00,6732.8345607370775
2018-08-08 00:00:00,6748.916523453437
2018-08-09 00:00:00,6976.5069121909155
2018-08-10 00:00:00,7186.869616418108
2018-08-11 00:00:00,7147.592253840094
2018-08-12 00:00:00,6920.1983485821975
2018-08-13 00:00:00,6749.277518905108
2018-08-14 00:00:00,6806.316044892217
2018-08-15 00:00:00,7039.247056276357
2018-08-16 00:00:00,7207.167094900291
2018-08-17 00:00:00,7124.7044650473945
2018-08-18 00:00:00,6903.665496883147
2018-08-19 00:00:00,6777.180211037345
2018-08-20 00:00:00,6872.201100992945
2018-08-21 00:00:00,7095.213705056163
2018-08-22 00:00:00,7211.720697119091
2018-08-23 00:00:00,7094.989766336766
2018-08-24 00:00:00,6894.415852233432
2018-08-25 00:00:00,6820.8591157028295
2018-08-26 00:00:00,6944.585991463278
2018-08-27 00:00:00,7142.561629381915
2018-08-28 00:00:00,7200.183349155493
2018-08-29 00:00:00,7058.962654604455
